species,decimallongitude,decimallatitude,syndrome,region
Hillia_ulei,-58.73833,1.78944,bat,ABD
Hillia_ulei,-58.7383,1.78944,bat,ABD
Hillia_ulei,-58.73833,1.78944,bat,ABD
Hillia_ulei,-65.1,2,bat,ABD
Hillia_ulei,-65.12,2.02,bat,ABD
Hillia_ulei,-56.5,3.65,bat,ABD
Hillia_ulei,-55.625,4.1006,bat,ABD
Hillia_ulei,-70.0093,9.38467,bat,ABD
Hillia_wurdackii,-65.630278,-17.136944,hawkmoth,A
Hillia_wurdackii,-65.59972,-17.11861,hawkmoth,A
Hillia_wurdackii,-66.21888,-16.92416,hawkmoth,A
Hillia_wurdackii,-64.435,-16.7261,hawkmoth,A
Hillia_wurdackii,-68.585,-14.789722,hawkmoth,A
Hillia_wurdackii,-68.976167,-14.777667,hawkmoth,A
Hillia_wurdackii,-68.976167,-14.777667,hawkmoth,A
Hillia_wurdackii,-68.976167,-14.777667,hawkmoth,A
Hillia_wurdackii,-68.987055,-14.77625,hawkmoth,A
Hillia_wurdackii,-68.960833,-14.758056,hawkmoth,A
Hillia_wurdackii,-68.960833,-14.757987,hawkmoth,A
Hillia_wurdackii,-68.93861,-14.60333,hawkmoth,A
Hillia_wurdackii,-68.93138,-14.59805,hawkmoth,A
Hillia_wurdackii,-72.77777,-12.94611,hawkmoth,A
Hillia_wurdackii,-73.16944,-12.7875,hawkmoth,A
Hillia_wurdackii,-73.274167,-12.683333,hawkmoth,A
Hillia_wurdackii,-71.58333,-12.5,hawkmoth,A
Hillia_wurdackii,-72.50138,-12.44722,hawkmoth,A
Hillia_wurdackii,-74.003056,-11.375278,hawkmoth,A
Hillia_wurdackii,-75.45,-10.55,hawkmoth,A
Hillia_wurdackii,-75.35,-10.53333,hawkmoth,A
Hillia_wurdackii,-75.35,-10.53333,hawkmoth,A
Hillia_wurdackii,-75.437778,-10.443055,hawkmoth,A
Hillia_wurdackii,-75.48222,-10.39555,hawkmoth,A
Hillia_wurdackii,-75.56972,-10.3225,hawkmoth,A
Hillia_wurdackii,-75.51833,-10.28861,hawkmoth,A
Hillia_wurdackii,-75.5183,-10.2886,hawkmoth,A
Hillia_wurdackii,-75.581944,-10.224167,hawkmoth,A
Hillia_wurdackii,-75.368333,-10.134444,hawkmoth,A
Hillia_wurdackii,-74.14,-9.1839,hawkmoth,A
Hillia_wurdackii,-77.783333,-6.716667,hawkmoth,A
Hillia_wurdackii,-78.338611,-5.059167,hawkmoth,A
Hillia_wurdackii,-78,-5,hawkmoth,A
Hillia_wurdackii,-79.1,-3.98333,hawkmoth,A
Hillia_wurdackii,-78.51805,-3.8275,hawkmoth,A
Hillia_wurdackii,-78.5181,-3.8275,hawkmoth,A
Hillia_wurdackii,-77.96666,-1.41666,hawkmoth,A
Hillia_wurdackii,-77.85,-0.61666,hawkmoth,A
Hillia_bonoi,-69.589247,9.704019,hawkmoth,A
Hillia_bonoi,-72.423481,7.65035,hawkmoth,A
