Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
3842	-13.87775	-16.56258	2.684827	0.007139931	0.00713993	0.00713993	0.00713993	0.00713993	0.00713993	0.00713993
3843	-14.55045	-16.80028	2.249831	0.03352497	0.033525	0.033525	0.033525	0.033525	0.033525	0.033525
3844	-15.25745	-17.40582	2.148364	0.03967954	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795
3845	-15.25745	-17.40582	2.148364	0.03967954	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795
3846	-15.25745	-17.40582	2.148364	0.03967954	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795	0.0396795
3847	-13.18823	-15.79639	2.608162	0.01179013	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901
3848	-13.18823	-15.79639	2.608162	0.01179013	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901
3849	-13.18823	-15.79639	2.608162	0.01179013	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901	0.0117901
3850	-13.15375	-15.75103	2.597286	0.01244982	0.0124498	0.0124498	0.0124498	0.0124498	0.0124498	0.0124498
3851	-13.17335	-15.68377	2.510417	0.01771891	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189
3852	-13.17335	-15.68377	2.510417	0.01771891	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189
3853	-13.17335	-15.68377	2.510417	0.01771891	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189	0.0177189
3854	-13.24427	-15.73014	2.485869	0.01920788	0.0192079	0.0192079	0.0192079	0.0192079	0.0192079	0.0192079
3855	-13.48249	-15.91031	2.427821	0.02272884	0.0227288	0.0227288	0.0227288	0.0227288	0.0227288	0.0227288
3856	-13.25089	-15.87322	2.622336	0.01093038	0.0109304	0.0109304	0.0109304	0.0109304	0.0109304	0.0109304
3857	-13.21454	-15.70984	2.495299	0.01863589	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359
3858	-13.21454	-15.70984	2.495299	0.01863589	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359
3859	-13.21454	-15.70984	2.495299	0.01863589	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359	0.0186359
3860	-14.46066	-16.72381	2.263158	0.03271665	0.0327167	0.0327167	0.0327167	0.0327167	0.0327167	0.0327167
3861	-13.35846	-15.99796	2.639508	0.009888819	0.00988882	0.00988882	0.00988882	0.00988882	0.00988882	0.00988882
3862	-13.11827	-15.69705	2.578782	0.01357219	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722
3863	-13.11827	-15.69705	2.578782	0.01357219	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722
3864	-13.11827	-15.69705	2.578782	0.01357219	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722	0.0135722
3865	-13.23505	-15.72375	2.488695	0.01903647	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365
3866	-13.23505	-15.72375	2.488695	0.01903647	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365
3867	-13.23505	-15.72375	2.488695	0.01903647	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365	0.0190365
3868	-13.18386	-15.69011	2.506251	0.01797163	0.0179716	0.0179716	0.0179716	0.0179716	0.0179716	0.0179716
3869	-13.39796	-16.04255	2.644585	0.009580842	0.00958084	0.00958084	0.00958084	0.00958084	0.00958084	0.00958084
3870	-13.39796	-16.04255	2.644585	0.009580842	0.00958084	0.00958084	0.00958084	0.00958084	0.00958084	0.00958084
3871	-14.45881	-16.72225	2.263433	0.03269997	0.0327	0.0327	0.0327	0.0327	0.0327	0.0327
3872	-14.45881	-16.72225	2.263433	0.03269997	0.0327	0.0327	0.0327	0.0327	0.0327	0.0327
3873	-14.45881	-16.72225	2.263433	0.03269997	0.0327	0.0327	0.0327	0.0327	0.0327	0.0327
3874	-13.45649	-15.88981	2.433313	0.02239573	0.0223957	0.0223957	0.0223957	0.0223957	0.0223957	0.0223957
3875	-13.15039	-15.67107	2.520679	0.01709646	0.0170965	0.0170965	0.0170965	0.0170965	0.0170965	0.0170965
3876	-13.258	-15.73979	2.481795	0.01945501	0.019455	0.019455	0.019455	0.019455	0.019455	0.019455
3877	-13.26902	-15.74765	2.47863	0.01964696	0.019647	0.019647	0.019647	0.019647	0.019647	0.019647
3878	-14.35816	-16.63672	2.278558	0.03178256	0.0317826	0.0317826	0.0317826	0.0317826	0.0317826	0.0317826
3879	-13.12129	-15.65987	2.53858	0.01601065	0.0160107	0.0160107	0.0160107	0.0160107	0.0160107	0.0160107
3880	-13.12129	-15.65987	2.53858	0.01601065	0.0160107	0.0160107	0.0160107	0.0160107	0.0160107	0.0160107
3881	-13.10767	-15.66678	2.559114	0.01476518	0.0147652	0.0147652	0.0147652	0.0147652	0.0147652	0.0147652
3882	-14.36721	-17.07597	2.708754	0.005688601	0.0056886	0.0056886	0.0056886	0.0056886	0.0056886	0.0056886
3883	-13.57916	-15.98756	2.408402	0.02390671	0.0239067	0.0239067	0.0239067	0.0239067	0.0239067	0.0239067
3884	-16.36415	-18.35818	1.994027	0.04904101	0.049041	0.049041	0.049041	0.049041	0.049041	0.049041
3885	-13.1825	-15.68928	2.506774	0.01793992	0.0179399	0.0179399	0.0179399	0.0179399	0.0179399	0.0179399
3886	-13.1825	-15.68928	2.506774	0.01793992	0.0179399	0.0179399	0.0179399	0.0179399	0.0179399	0.0179399
3887	-13.23796	-15.72575	2.487796	0.01909102	0.019091	0.019091	0.019091	0.019091	0.019091	0.019091
3888	-13.23796	-15.72575	2.487796	0.01909102	0.019091	0.019091	0.019091	0.019091	0.019091	0.019091
3889	-13.1244	-15.66052	2.536122	0.01615974	0.0161597	0.0161597	0.0161597	0.0161597	0.0161597	0.0161597
3890	-13.30089	-15.93196	2.631075	0.0104003	0.0104003	0.0104003	0.0104003	0.0104003	0.0104003	0.0104003
3891	-13.11207	-15.66026	2.548184	0.01542815	0.0154282	0.0154282	0.0154282	0.0154282	0.0154282	0.0154282
3892	-13.11207	-15.66026	2.548184	0.01542815	0.0154282	0.0154282	0.0154282	0.0154282	0.0154282	0.0154282
3893	-13.74788	-16.12509	2.377214	0.02579847	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985
3894	-13.74788	-16.12509	2.377214	0.02579847	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985
3895	-13.74788	-16.12509	2.377214	0.02579847	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985	0.0257985
3896	-13.45544	-16.10664	2.651204	0.009179362	0.00917936	0.00917936	0.00917936	0.00917936	0.00917936	0.00917936
3897	-13.45544	-16.10664	2.651204	0.009179362	0.00917936	0.00917936	0.00917936	0.00917936	0.00917936	0.00917936
3898	-16.98878	-18.8953	1.906513	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492
3899	-16.98878	-18.8953	1.906513	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492
3900	-16.98878	-18.8953	1.906513	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492
3901	-16.98878	-18.8953	1.906513	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492	0.0543492
3902	-13.8022	-16.1699	2.367698	0.02637565	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756
3903	-13.8022	-16.1699	2.367698	0.02637565	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756
3904	-13.8022	-16.1699	2.367698	0.02637565	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756	0.0263756
3905	-13.41364	-16.06011	2.646472	0.009466388	0.00946639	0.00946639	0.00946639	0.00946639	0.00946639	0.00946639
3906	-13.41364	-16.06011	2.646472	0.009466388	0.00946639	0.00946639	0.00946639	0.00946639	0.00946639	0.00946639
3907	-14.19817	-16.50126	2.303087	0.03029469	0.0302947	0.0302947	0.0302947	0.0302947	0.0302947	0.0302947
3908	-14.19817	-16.50126	2.303087	0.03029469	0.0302947	0.0302947	0.0302947	0.0302947	0.0302947	0.0302947
3909	-14.12181	-16.43686	2.31505	0.02956909	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691
3910	-13.18183	-15.78821	2.606383	0.011898	0.011898	0.011898	0.011898	0.011898	0.011898	0.011898
3911	-13.11607	-15.69292	2.576849	0.01368945	0.0136895	0.0136895	0.0136895	0.0136895	0.0136895	0.0136895
3912	-13.11607	-15.69292	2.576849	0.01368945	0.0136895	0.0136895	0.0136895	0.0136895	0.0136895	0.0136895
3913	-13.84161	-16.20253	2.36092	0.02678679	0.0267868	0.0267868	0.0267868	0.0267868	0.0267868	0.0267868
3914	-13.18389	-15.69013	2.506239	0.01797236	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724
3915	-13.18389	-15.69013	2.506239	0.01797236	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724
3916	-13.18389	-15.69013	2.506239	0.01797236	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724	0.0179724
3917	-13.3143	-15.94747	2.633171	0.01027319	0.0102732	0.0102732	0.0102732	0.0102732	0.0102732	0.0102732
3918	-13.21128	-15.82524	2.61396	0.01143845	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384
3919	-13.21128	-15.82524	2.61396	0.01143845	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384
3920	-13.21128	-15.82524	2.61396	0.01143845	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384
3921	-13.21128	-15.82524	2.61396	0.01143845	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384	0.0114384
3922	-13.21691	-15.83217	2.615256	0.01135982	0.0113598	0.0113598	0.0113598	0.0113598	0.0113598	0.0113598
3923	-13.21846	-15.71246	2.494	0.01871469	0.0187147	0.0187147	0.0187147	0.0187147	0.0187147	0.0187147
3924	-13.21846	-15.71246	2.494	0.01871469	0.0187147	0.0187147	0.0187147	0.0187147	0.0187147	0.0187147
3925	-13.16889	-15.77139	2.602495	0.01213383	0.0121338	0.0121338	0.0121338	0.0121338	0.0121338	0.0121338
3926	-13.98691	-16.67799	2.691084	0.006760426	0.00676043	0.00676043	0.00676043	0.00676043	0.00676043	0.00676043
3927	-13.11207	-15.66026	2.548192	0.01542762	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276
3928	-13.11207	-15.66026	2.548192	0.01542762	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276
3929	-13.11207	-15.66026	2.548192	0.01542762	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276	0.0154276
3930	-13.74042	-16.11896	2.378538	0.02571816	0.0257182	0.0257182	0.0257182	0.0257182	0.0257182	0.0257182
3931	-13.6607	-16.05368	2.392978	0.02484226	0.0248423	0.0248423	0.0248423	0.0248423	0.0248423	0.0248423
3932	-13.13899	-15.73016	2.591174	0.01282051	0.0128205	0.0128205	0.0128205	0.0128205	0.0128205	0.0128205
3933	-13.11439	-15.68957	2.575179	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907
3934	-13.11439	-15.68957	2.575179	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907	0.0137907
3935	-13.28693	-15.91573	2.628795	0.01053863	0.0105386	0.0105386	0.0105386	0.0105386	0.0105386	0.0105386
3936	-13.1146	-15.6596	2.544999	0.01562131	0.0156213	0.0156213	0.0156213	0.0156213	0.0156213	0.0156213
3937	-13.1146	-15.6596	2.544999	0.01562131	0.0156213	0.0156213	0.0156213	0.0156213	0.0156213	0.0156213
3938	-13.12153	-15.70283	2.581301	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194
3939	-13.12153	-15.70283	2.581301	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194	0.0134194
3940	-13.55946	-15.9717	2.412248	0.02367344	0.0236734	0.0236734	0.0236734	0.0236734	0.0236734	0.0236734
3941	-15.69229	-17.77983	2.087533	0.04336929	0.0433693	0.0433693	0.0433693	0.0433693	0.0433693	0.0433693
3942	-13.54775	-15.96231	2.414558	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333
3943	-13.54775	-15.96231	2.414558	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333	0.0235333
3944	-13.13906	-15.66572	2.526654	0.01673407	0.0167341	0.0167341	0.0167341	0.0167341	0.0167341	0.0167341
3945	-13.13906	-15.66572	2.526654	0.01673407	0.0167341	0.0167341	0.0167341	0.0167341	0.0167341	0.0167341
3946	-14.79594	-17.00996	2.214025	0.03569682	0.0356968	0.0356968	0.0356968	0.0356968	0.0356968	0.0356968
3947	-14.79594	-17.00996	2.214025	0.03569682	0.0356968	0.0356968	0.0356968	0.0356968	0.0356968	0.0356968
3948	-17.29082	-19.15457	1.86375	0.05694309	0.0569431	0.0569431	0.0569431	0.0569431	0.0569431	0.0569431
3949	-14.04675	-16.37375	2.327004	0.028844	0.028844	0.028844	0.028844	0.028844	0.028844	0.028844
3950	-14.10337	-16.42134	2.317968	0.02939211	0.0293921	0.0293921	0.0293921	0.0293921	0.0293921	0.0293921
3951	-13.12794	-15.71339	2.585448	0.01316786	0.0131679	0.0131679	0.0131679	0.0131679	0.0131679	0.0131679
3952	-13.50696	-15.92973	2.422767	0.02303543	0.0230354	0.0230354	0.0230354	0.0230354	0.0230354	0.0230354
3953	-13.2171	-15.83239	2.615298	0.01135725	0.0113572	0.0113572	0.0113572	0.0113572	0.0113572	0.0113572
3954	-13.32359	-15.78764	2.464043	0.02053177	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318
3955	-13.32359	-15.78764	2.464043	0.02053177	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318
3956	-13.32359	-15.78764	2.464043	0.02053177	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318
3957	-13.32359	-15.78764	2.464043	0.02053177	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318	0.0205318
3958	-13.10819	-15.67309	2.564908	0.01441375	0.0144137	0.0144137	0.0144137	0.0144137	0.0144137	0.0144137
3959	-14.25776	-16.96196	2.704203	0.005964661	0.00596466	0.00596466	0.00596466	0.00596466	0.00596466	0.00596466
3960	-14.25776	-16.96196	2.704203	0.005964661	0.00596466	0.00596466	0.00596466	0.00596466	0.00596466	0.00596466
3961	-13.69508	-16.08176	2.386682	0.02522415	0.0252242	0.0252242	0.0252242	0.0252242	0.0252242	0.0252242
3962	-13.11219	-15.68483	2.572634	0.01394511	0.0139451	0.0139451	0.0139451	0.0139451	0.0139451	0.0139451
3963	-13.68048	-16.06982	2.389342	0.02506282	0.0250628	0.0250628	0.0250628	0.0250628	0.0250628	0.0250628
3964	-13.11512	-15.69105	2.575931	0.01374513	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451
3965	-13.11512	-15.69105	2.575931	0.01374513	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451
3966	-13.11512	-15.69105	2.575931	0.01374513	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451
3967	-13.11512	-15.69105	2.575931	0.01374513	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451	0.0137451
3968	-13.78674	-16.15713	2.370384	0.02621272	0.0262127	0.0262127	0.0262127	0.0262127	0.0262127	0.0262127
3969	-13.31844	-15.95224	2.6338	0.01023503	0.010235	0.010235	0.010235	0.010235	0.010235	0.010235
3970	-13.12464	-15.66058	2.535941	0.01617073	0.0161707	0.0161707	0.0161707	0.0161707	0.0161707	0.0161707
3971	-13.24582	-15.73122	2.4854	0.01923637	0.0192364	0.0192364	0.0192364	0.0192364	0.0192364	0.0192364
3972	-13.24582	-15.73122	2.4854	0.01923637	0.0192364	0.0192364	0.0192364	0.0192364	0.0192364	0.0192364
3973	-13.19268	-15.69562	2.502938	0.01817255	0.0181725	0.0181725	0.0181725	0.0181725	0.0181725	0.0181725
3974	-13.19268	-15.69562	2.502938	0.01817255	0.0181725	0.0181725	0.0181725	0.0181725	0.0181725	0.0181725
3975	-13.43466	-15.87269	2.438033	0.02210942	0.0221094	0.0221094	0.0221094	0.0221094	0.0221094	0.0221094
3976	-15.05457	-17.2316	2.177031	0.03794076	0.0379408	0.0379408	0.0379408	0.0379408	0.0379408	0.0379408
3977	-14.15433	-16.46426	2.309933	0.02987944	0.0298794	0.0298794	0.0298794	0.0298794	0.0298794	0.0298794
3978	-13.51651	-15.93733	2.420822	0.02315338	0.0231534	0.0231534	0.0231534	0.0231534	0.0231534	0.0231534
3979	-13.51651	-15.93733	2.420822	0.02315338	0.0231534	0.0231534	0.0231534	0.0231534	0.0231534	0.0231534
3980	-13.4738	-15.90344	2.429643	0.02261831	0.0226183	0.0226183	0.0226183	0.0226183	0.0226183	0.0226183
3981	-13.27182	-15.89802	2.626196	0.01069628	0.0106963	0.0106963	0.0106963	0.0106963	0.0106963	0.0106963
3982	-13.27182	-15.89802	2.626196	0.01069628	0.0106963	0.0106963	0.0106963	0.0106963	0.0106963	0.0106963
3983	-14.53523	-16.78731	2.25208	0.03338856	0.0333886	0.0333886	0.0333886	0.0333886	0.0333886	0.0333886
3984	-14.53523	-16.78731	2.25208	0.03338856	0.0333886	0.0333886	0.0333886	0.0333886	0.0333886	0.0333886
3985	-13.91874	-16.606	2.687256	0.006992621	0.00699262	0.00699262	0.00699262	0.00699262	0.00699262	0.00699262
3986	-14.60151	-17.3189	2.717399	0.005164258	0.00516426	0.00516426	0.00516426	0.00516426	0.00516426	0.00516426
3987	-14.60151	-17.3189	2.717399	0.005164258	0.00516426	0.00516426	0.00516426	0.00516426	0.00516426	0.00516426
3988	-13.12892	-15.66182	2.5329	0.01635521	0.0163552	0.0163552	0.0163552	0.0163552	0.0163552	0.0163552
3989	-13.12892	-15.66182	2.5329	0.01635521	0.0163552	0.0163552	0.0163552	0.0163552	0.0163552	0.0163552
3990	-15.71395	-17.79847	2.084517	0.04355227	0.0435523	0.0435523	0.0435523	0.0435523	0.0435523	0.0435523
3991	-13.30286	-15.77226	2.4694	0.02020684	0.0202068	0.0202068	0.0202068	0.0202068	0.0202068	0.0202068
3992	-13.54256	-15.95815	2.415588	0.02347083	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708
3993	-13.54256	-15.95815	2.415588	0.02347083	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708
3994	-13.54256	-15.95815	2.415588	0.02347083	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708	0.0234708
3995	-13.14112	-15.66663	2.525504	0.01680383	0.0168038	0.0168038	0.0168038	0.0168038	0.0168038	0.0168038
3996	-13.14112	-15.66663	2.525504	0.01680383	0.0168038	0.0168038	0.0168038	0.0168038	0.0168038	0.0168038
3997	-13.21848	-15.8341	2.615612	0.01133826	0.0113383	0.0113383	0.0113383	0.0113383	0.0113383	0.0113383
3998	-14.38374	-16.65843	2.274694	0.03201688	0.0320169	0.0320169	0.0320169	0.0320169	0.0320169	0.0320169
3999	-15.19077	-17.34853	2.157759	0.03910972	0.0391097	0.0391097	0.0391097	0.0391097	0.0391097	0.0391097
4000	-13.32453	-15.78833	2.463807	0.02054611	0.0205461	0.0205461	0.0205461	0.0205461	0.0205461	0.0205461
4001	-15.03677	-17.21633	2.179558	0.03778745	0.0377874	0.0377874	0.0377874	0.0377874	0.0377874	0.0377874
4002	-16.36338	-18.35752	1.994134	0.04903452	0.0490345	0.0490345	0.0490345	0.0490345	0.0490345	0.0490345
4003	-13.65965	-16.05282	2.393172	0.02483052	0.0248305	0.0248305	0.0248305	0.0248305	0.0248305	0.0248305
4004	-15.08389	-17.25676	2.172871	0.03819304	0.038193	0.038193	0.038193	0.038193	0.038193	0.038193
4005	-13.45749	-15.89059	2.4331	0.02240866	0.0224087	0.0224087	0.0224087	0.0224087	0.0224087	0.0224087
4006	-13.7899	-16.15973	2.369834	0.02624608	0.0262461	0.0262461	0.0262461	0.0262461	0.0262461	0.0262461
4007	-13.7899	-16.15973	2.369834	0.02624608	0.0262461	0.0262461	0.0262461	0.0262461	0.0262461	0.0262461
4008	-13.24774	-15.73256	2.484825	0.01927121	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712
4009	-13.24774	-15.73256	2.484825	0.01927121	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712
4010	-13.24774	-15.73256	2.484825	0.01927121	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712
4011	-13.24774	-15.73256	2.484825	0.01927121	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712	0.0192712
4012	-13.39337	-15.84064	2.447267	0.02154933	0.0215493	0.0215493	0.0215493	0.0215493	0.0215493	0.0215493
4013	-13.39337	-15.84064	2.447267	0.02154933	0.0215493	0.0215493	0.0215493	0.0215493	0.0215493	0.0215493
4014	-13.15689	-15.75533	2.598439	0.01237989	0.0123799	0.0123799	0.0123799	0.0123799	0.0123799	0.0123799
4015	-13.23301	-15.85177	2.618756	0.01114751	0.0111475	0.0111475	0.0111475	0.0111475	0.0111475	0.0111475
4016	-13.37854	-15.82923	2.450697	0.02134129	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413
4017	-13.37854	-15.82923	2.450697	0.02134129	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413
4018	-13.37854	-15.82923	2.450697	0.02134129	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413	0.0213413
4019	-13.23457	-15.85365	2.619079	0.01112791	0.0111279	0.0111279	0.0111279	0.0111279	0.0111279	0.0111279
4020	-13.52736	-15.94599	2.41863	0.02328637	0.0232864	0.0232864	0.0232864	0.0232864	0.0232864	0.0232864
4021	-13.52736	-15.94599	2.41863	0.02328637	0.0232864	0.0232864	0.0232864	0.0232864	0.0232864	0.0232864
4022	-13.1143	-15.65964	2.545347	0.01560018	0.0156002	0.0156002	0.0156002	0.0156002	0.0156002	0.0156002
4023	-13.36177	-16.00172	2.639953	0.009861822	0.00986182	0.00986182	0.00986182	0.00986182	0.00986182	0.00986182
4024	-13.36177	-16.00172	2.639953	0.009861822	0.00986182	0.00986182	0.00986182	0.00986182	0.00986182	0.00986182
4025	-13.79623	-16.16496	2.368734	0.02631284	0.0263128	0.0263128	0.0263128	0.0263128	0.0263128	0.0263128
4026	-14.54877	-16.79885	2.25008	0.0335099	0.0335099	0.0335099	0.0335099	0.0335099	0.0335099	0.0335099
4027	-13.10764	-15.66711	2.559463	0.014744	0.014744	0.014744	0.014744	0.014744	0.014744	0.014744
4028	-13.10764	-15.66711	2.559463	0.014744	0.014744	0.014744	0.014744	0.014744	0.014744	0.014744
4029	-14.20907	-16.51046	2.301394	0.03039739	0.0303974	0.0303974	0.0303974	0.0303974	0.0303974	0.0303974
4030	-14.20907	-16.51046	2.301394	0.03039739	0.0303974	0.0303974	0.0303974	0.0303974	0.0303974	0.0303974
4031	-13.25216	-15.87474	2.62258	0.01091555	0.0109156	0.0109156	0.0109156	0.0109156	0.0109156	0.0109156
4032	-15.18261	-17.9168	2.734193	0.004145617	0.00414562	0.00414562	0.00414562	0.00414562	0.00414562	0.00414562
4033	-13.68945	-16.36161	2.672164	0.007908034	0.00790803	0.00790803	0.00790803	0.00790803	0.00790803	0.00790803
4034	-13.29872	-15.92945	2.630728	0.01042136	0.0104214	0.0104214	0.0104214	0.0104214	0.0104214	0.0104214
4035	-13.14556	-15.66869	2.523128	0.0169479	0.0169479	0.0169479	0.0169479	0.0169479	0.0169479	0.0169479
4036	-13.64428	-16.04031	2.396025	0.02465749	0.0246575	0.0246575	0.0246575	0.0246575	0.0246575	0.0246575
4037	-13.14317	-15.73621	2.593043	0.01270719	0.0127072	0.0127072	0.0127072	0.0127072	0.0127072	0.0127072
4038	-13.28972	-15.76262	2.472905	0.01999424	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942
4039	-13.28972	-15.76262	2.472905	0.01999424	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942
4040	-13.28972	-15.76262	2.472905	0.01999424	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942
4041	-13.28972	-15.76262	2.472905	0.01999424	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942	0.0199942
4042	-13.19217	-15.6953	2.503126	0.01816117	0.0181612	0.0181612	0.0181612	0.0181612	0.0181612	0.0181612
4043	-13.35927	-15.99889	2.639618	0.009882141	0.00988214	0.00988214	0.00988214	0.00988214	0.00988214	0.00988214
4044	-13.72544	-16.10665	2.381209	0.02555612	0.0255561	0.0255561	0.0255561	0.0255561	0.0255561	0.0255561
4045	-15.07251	-17.24699	2.174486	0.03809513	0.0380951	0.0380951	0.0380951	0.0380951	0.0380951	0.0380951
4046	-13.85835	-16.542	2.683642	0.007211814	0.00721181	0.00721181	0.00721181	0.00721181	0.00721181	0.00721181
4047	-13.93245	-16.62049	2.688046	0.006944709	0.00694471	0.00694471	0.00694471	0.00694471	0.00694471	0.00694471
4048	-15.64793	-17.74164	2.093716	0.04299428	0.0429943	0.0429943	0.0429943	0.0429943	0.0429943	0.0429943
4049	-13.16851	-15.77089	2.602373	0.01214123	0.0121412	0.0121412	0.0121412	0.0121412	0.0121412	0.0121412
4050	-13.16851	-15.77089	2.602373	0.01214123	0.0121412	0.0121412	0.0121412	0.0121412	0.0121412	0.0121412
4051	-13.17782	-15.78305	2.605225	0.01196828	0.0119683	0.0119683	0.0119683	0.0119683	0.0119683	0.0119683
4052	-13.17782	-15.78305	2.605225	0.01196828	0.0119683	0.0119683	0.0119683	0.0119683	0.0119683	0.0119683
4053	-13.11723	-15.69514	2.577903	0.01362547	0.0136255	0.0136255	0.0136255	0.0136255	0.0136255	0.0136255
4054	-13.11723	-15.69514	2.577903	0.01362547	0.0136255	0.0136255	0.0136255	0.0136255	0.0136255	0.0136255
4055	-13.22392	-15.71614	2.492219	0.01882273	0.0188227	0.0188227	0.0188227	0.0188227	0.0188227	0.0188227
4056	-13.22934	-15.71983	2.490487	0.01892778	0.0189278	0.0189278	0.0189278	0.0189278	0.0189278	0.0189278
4057	-13.15062	-15.67119	2.520568	0.01710318	0.0171032	0.0171032	0.0171032	0.0171032	0.0171032	0.0171032
4058	-13.1276	-15.6614	2.533806	0.01630021	0.0163002	0.0163002	0.0163002	0.0163002	0.0163002	0.0163002
4059	-14.0538	-16.37967	2.325872	0.02891267	0.0289127	0.0289127	0.0289127	0.0289127	0.0289127	0.0289127
4060	-13.34655	-15.98442	2.637875	0.009987858	0.00998786	0.00998786	0.00998786	0.00998786	0.00998786	0.00998786
4061	-13.34655	-15.98442	2.637875	0.009987858	0.00998786	0.00998786	0.00998786	0.00998786	0.00998786	0.00998786
4062	-13.20312	-15.81512	2.612004	0.0115571	0.0115571	0.0115571	0.0115571	0.0115571	0.0115571	0.0115571
4063	-13.13377	-15.7224	2.588636	0.01297449	0.0129745	0.0129745	0.0129745	0.0129745	0.0129745	0.0129745
4064	-16.07212	-18.1068	2.034682	0.04657502	0.046575	0.046575	0.046575	0.046575	0.046575	0.046575
4065	-16.07212	-18.1068	2.034682	0.04657502	0.046575	0.046575	0.046575	0.046575	0.046575	0.046575
4066	-13.17501	-15.68475	2.509742	0.01775986	0.0177599	0.0177599	0.0177599	0.0177599	0.0177599	0.0177599
4067	-13.17501	-15.68475	2.509742	0.01775986	0.0177599	0.0177599	0.0177599	0.0177599	0.0177599	0.0177599
