Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
4540	-13.37007	-16.01112	2.641052	0.009795145	0.00979514	0.00979514	0.00979514	0.00979514	0.00979514	0.00979514
4541	-13.1145	-15.65961	2.545112	0.01561446	0.0156145	0.0156145	0.0156145	0.0156145	0.0156145	0.0156145
4542	-13.57396	-16.23674	2.662774	0.008477572	0.00847757	0.00847757	0.00847757	0.00847757	0.00847757	0.00847757
4543	-13.76237	-16.43977	2.677397	0.007590605	0.00759061	0.00759061	0.00759061	0.00759061	0.00759061	0.00759061
4544	-13.20271	-15.81461	2.611903	0.01156319	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632
4545	-13.20271	-15.81461	2.611903	0.01156319	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632
4546	-13.20271	-15.81461	2.611903	0.01156319	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632	0.0115632
4547	-13.91541	-16.26389	2.348477	0.02754155	0.0275416	0.0275416	0.0275416	0.0275416	0.0275416	0.0275416
4548	-13.91541	-16.26389	2.348477	0.02754155	0.0275416	0.0275416	0.0275416	0.0275416	0.0275416	0.0275416
4549	-13.32746	-15.79052	2.463067	0.020591	0.020591	0.020591	0.020591	0.020591	0.020591	0.020591
4550	-13.32746	-15.79052	2.463067	0.020591	0.020591	0.020591	0.020591	0.020591	0.020591	0.020591
4551	-14.39065	-16.66431	2.273652	0.03208011	0.0320801	0.0320801	0.0320801	0.0320801	0.0320801	0.0320801
4552	-14.43741	-17.1489	2.71149	0.005522679	0.00552268	0.00552268	0.00552268	0.00552268	0.00552268	0.00552268
4553	-13.67626	-16.34742	2.671165	0.007968617	0.00796862	0.00796862	0.00796862	0.00796862	0.00796862	0.00796862
4554	-13.17636	-15.68556	2.509196	0.01779296	0.017793	0.017793	0.017793	0.017793	0.017793	0.017793
4555	-13.17636	-15.68556	2.509196	0.01779296	0.017793	0.017793	0.017793	0.017793	0.017793	0.017793
4556	-13.17636	-15.68556	2.509196	0.01779296	0.017793	0.017793	0.017793	0.017793	0.017793	0.017793
4557	-13.15858	-15.75762	2.599042	0.01234329	0.0123433	0.0123433	0.0123433	0.0123433	0.0123433	0.0123433
4558	-13.34959	-15.98788	2.638296	0.009962287	0.00996229	0.00996229	0.00996229	0.00996229	0.00996229	0.00996229
4559	-15.67797	-17.7675	2.089529	0.04324827	0.0432483	0.0432483	0.0432483	0.0432483	0.0432483	0.0432483
4560	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4561	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4562	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4563	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4564	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4565	-13.12313	-15.66023	2.537102	0.01610035	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004	0.0161004
4566	-13.71559	-16.09857	2.382976	0.02544894	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489
4567	-13.71559	-16.09857	2.382976	0.02544894	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489
4568	-13.71559	-16.09857	2.382976	0.02544894	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489	0.0254489
4569	-13.11471	-15.69023	2.575519	0.01377012	0.0137701	0.0137701	0.0137701	0.0137701	0.0137701	0.0137701
4570	-14.31399	-16.59926	2.285265	0.03137574	0.0313757	0.0313757	0.0313757	0.0313757	0.0313757	0.0313757
4571	-13.35672	-15.81259	2.455867	0.02102771	0.0210277	0.0210277	0.0210277	0.0210277	0.0210277	0.0210277
4572	-13.35672	-15.81259	2.455867	0.02102771	0.0210277	0.0210277	0.0210277	0.0210277	0.0210277	0.0210277
4573	-13.85015	-16.53329	2.683134	0.007242646	0.00724265	0.00724265	0.00724265	0.00724265	0.00724265	0.00724265
4574	-13.77726	-16.45568	2.678411	0.007529126	0.00752913	0.00752913	0.00752913	0.00752913	0.00752913	0.00752913
4575	-15.08183	-17.255	2.173163	0.03817536	0.0381754	0.0381754	0.0381754	0.0381754	0.0381754	0.0381754
4576	-13.64889	-16.31793	2.669037	0.008097718	0.00809772	0.00809772	0.00809772	0.00809772	0.00809772	0.00809772
4577	-13.27505	-15.90182	2.626763	0.01066183	0.0106618	0.0106618	0.0106618	0.0106618	0.0106618	0.0106618
4578	-13.13948	-15.73088	2.591402	0.01280671	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067
4579	-13.13948	-15.73088	2.591402	0.01280671	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067
4580	-13.13948	-15.73088	2.591402	0.01280671	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067	0.0128067
4581	-13.82299	-16.50441	2.681418	0.007346723	0.00734672	0.00734672	0.00734672	0.00734672	0.00734672	0.00734672
4582	-13.13506	-15.72435	2.58929	0.01293484	0.0129348	0.0129348	0.0129348	0.0129348	0.0129348	0.0129348
4583	-13.13506	-15.72435	2.58929	0.01293484	0.0129348	0.0129348	0.0129348	0.0129348	0.0129348	0.0129348
4584	-13.19389	-15.69639	2.502495	0.01819946	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995
4585	-13.19389	-15.69639	2.502495	0.01819946	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995
4586	-13.19389	-15.69639	2.502495	0.01819946	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995	0.0181995
4587	-13.10836	-15.66389	2.55553	0.01498255	0.0149825	0.0149825	0.0149825	0.0149825	0.0149825	0.0149825
4588	-13.10836	-15.66389	2.55553	0.01498255	0.0149825	0.0149825	0.0149825	0.0149825	0.0149825	0.0149825
4589	-15.48797	-17.60401	2.116043	0.04164	0.04164	0.04164	0.04164	0.04164	0.04164	0.04164
4590	-13.11704	-15.65945	2.542411	0.01577827	0.0157783	0.0157783	0.0157783	0.0157783	0.0157783	0.0157783
4591	-13.13662	-15.72668	2.590056	0.01288835	0.0128884	0.0128884	0.0128884	0.0128884	0.0128884	0.0128884
4592	-13.71262	-16.3865	2.673878	0.007804068	0.00780407	0.00780407	0.00780407	0.00780407	0.00780407	0.00780407
4593	-13.12615	-15.71053	2.584372	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331
4594	-13.12615	-15.71053	2.584372	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331	0.0132331
4595	-13.54907	-15.96337	2.414296	0.02354923	0.0235492	0.0235492	0.0235492	0.0235492	0.0235492	0.0235492
4596	-13.18133	-15.78757	2.606241	0.01190663	0.0119066	0.0119066	0.0119066	0.0119066	0.0119066	0.0119066
4597	-13.64274	-16.03905	2.396313	0.02464	0.02464	0.02464	0.02464	0.02464	0.02464	0.02464
4598	-13.10811	-15.66457	2.556466	0.01492577	0.0149258	0.0149258	0.0149258	0.0149258	0.0149258	0.0149258
4599	-13.10811	-15.66457	2.556466	0.01492577	0.0149258	0.0149258	0.0149258	0.0149258	0.0149258	0.0149258
4600	-13.87709	-16.56188	2.684787	0.007142355	0.00714235	0.00714235	0.00714235	0.00714235	0.00714235	0.00714235
4601	-14.84697	-17.05365	2.206675	0.03614265	0.0361427	0.0361427	0.0361427	0.0361427	0.0361427	0.0361427
4602	-13.28307	-15.75779	2.474715	0.01988446	0.0198845	0.0198845	0.0198845	0.0198845	0.0198845	0.0198845
4603	-13.28307	-15.75779	2.474715	0.01988446	0.0198845	0.0198845	0.0198845	0.0198845	0.0198845	0.0198845
4604	-13.54111	-16.2009	2.659797	0.008658157	0.00865816	0.00865816	0.00865816	0.00865816	0.00865816	0.00865816
4605	-14.82789	-17.03731	2.209421	0.03597611	0.0359761	0.0359761	0.0359761	0.0359761	0.0359761	0.0359761
4606	-13.40497	-15.8496	2.444628	0.02170942	0.0217094	0.0217094	0.0217094	0.0217094	0.0217094	0.0217094
4607	-14.23707	-16.53413	2.297061	0.03066021	0.0306602	0.0306602	0.0306602	0.0306602	0.0306602	0.0306602
4608	-14.23707	-16.53413	2.297061	0.03066021	0.0306602	0.0306602	0.0306602	0.0306602	0.0306602	0.0306602
4609	-13.3069	-15.77524	2.468339	0.02027118	0.0202712	0.0202712	0.0202712	0.0202712	0.0202712	0.0202712
4610	-13.11571	-15.69222	2.57651	0.01371002	0.01371	0.01371	0.01371	0.01371	0.01371	0.01371
4611	-13.11571	-15.69222	2.57651	0.01371002	0.01371	0.01371	0.01371	0.01371	0.01371	0.01371
4612	-13.26625	-15.74566	2.479419	0.01959914	0.0195991	0.0195991	0.0195991	0.0195991	0.0195991	0.0195991
4613	-13.26625	-15.74566	2.479419	0.01959914	0.0195991	0.0195991	0.0195991	0.0195991	0.0195991	0.0195991
4614	-13.11199	-15.68436	2.57237	0.01396112	0.0139611	0.0139611	0.0139611	0.0139611	0.0139611	0.0139611
4615	-13.55251	-16.21336	2.660848	0.008594408	0.00859441	0.00859441	0.00859441	0.00859441	0.00859441	0.00859441
4616	-13.55251	-16.21336	2.660848	0.008594408	0.00859441	0.00859441	0.00859441	0.00859441	0.00859441	0.00859441
4617	-13.12852	-15.66169	2.533168	0.01633891	0.0163389	0.0163389	0.0163389	0.0163389	0.0163389	0.0163389
4618	-13.45307	-16.10402	2.650947	0.009194956	0.00919496	0.00919496	0.00919496	0.00919496	0.00919496	0.00919496
4619	-13.71681	-16.09956	2.382758	0.0254622	0.0254622	0.0254622	0.0254622	0.0254622	0.0254622	0.0254622
4620	-14.95974	-17.15027	2.190525	0.03712221	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222
4621	-14.95974	-17.15027	2.190525	0.03712221	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222
4622	-14.95974	-17.15027	2.190525	0.03712221	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222
4623	-14.95974	-17.15027	2.190525	0.03712221	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222
4624	-14.95974	-17.15027	2.190525	0.03712221	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222	0.0371222
4625	-14.34035	-16.62161	2.281257	0.03161884	0.0316188	0.0316188	0.0316188	0.0316188	0.0316188	0.0316188
4626	-14.34035	-16.62161	2.281257	0.03161884	0.0316188	0.0316188	0.0316188	0.0316188	0.0316188	0.0316188
4627	-14.18476	-16.48994	2.305174	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681
4628	-14.18476	-16.48994	2.305174	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681	0.0301681
4629	-13.47393	-15.90355	2.429614	0.02262009	0.0226201	0.0226201	0.0226201	0.0226201	0.0226201	0.0226201
4630	-13.47393	-15.90355	2.429614	0.02262009	0.0226201	0.0226201	0.0226201	0.0226201	0.0226201	0.0226201
4631	-13.33257	-15.79435	2.461785	0.02066871	0.0206687	0.0206687	0.0206687	0.0206687	0.0206687	0.0206687
4632	-13.11753	-15.65947	2.541935	0.01580716	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072
4633	-13.11753	-15.65947	2.541935	0.01580716	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072
4634	-13.11753	-15.65947	2.541935	0.01580716	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072	0.0158072
4635	-15.81339	-18.56093	2.747534	0.003336406	0.00333641	0.00333641	0.00333641	0.00333641	0.00333641	0.00333641
4636	-13.14183	-15.73428	2.592457	0.01274269	0.0127427	0.0127427	0.0127427	0.0127427	0.0127427	0.0127427
4637	-13.30666	-15.77506	2.468402	0.0202674	0.0202674	0.0202674	0.0202674	0.0202674	0.0202674	0.0202674
4638	-13.32451	-15.95922	2.634709	0.0101799	0.0101799	0.0101799	0.0101799	0.0101799	0.0101799	0.0101799
4639	-14.14578	-16.45705	2.311275	0.02979805	0.029798	0.029798	0.029798	0.029798	0.029798	0.029798
4640	-13.49351	-15.91904	2.425532	0.02286769	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677
4641	-13.49351	-15.91904	2.425532	0.02286769	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677
4642	-13.49351	-15.91904	2.425532	0.02286769	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677	0.0228677
4643	-13.24019	-15.7273	2.487108	0.01913273	0.0191327	0.0191327	0.0191327	0.0191327	0.0191327	0.0191327
4644	-13.20203	-15.70161	2.499581	0.01837619	0.0183762	0.0183762	0.0183762	0.0183762	0.0183762	0.0183762
4645	-13.20203	-15.70161	2.499581	0.01837619	0.0183762	0.0183762	0.0183762	0.0183762	0.0183762	0.0183762
4646	-13.14024	-15.66623	2.52599	0.01677431	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743
4647	-13.14024	-15.66623	2.52599	0.01677431	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743
4648	-13.14024	-15.66623	2.52599	0.01677431	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743	0.0167743
4649	-13.10764	-15.66711	2.559463	0.01474402	0.014744	0.014744	0.014744	0.014744	0.014744	0.014744
4650	-13.10899	-15.67625	2.567259	0.01427112	0.0142711	0.0142711	0.0142711	0.0142711	0.0142711	0.0142711
4651	-13.83467	-16.51683	2.682162	0.007301608	0.00730161	0.00730161	0.00730161	0.00730161	0.00730161	0.00730161
4652	-13.83467	-16.51683	2.682162	0.007301608	0.00730161	0.00730161	0.00730161	0.00730161	0.00730161	0.00730161
4653	-15.35161	-18.08978	2.738169	0.003904415	0.00390442	0.00390442	0.00390442	0.00390442	0.00390442	0.00390442
4654	-13.11899	-15.65956	2.540573	0.01588978	0.0158898	0.0158898	0.0158898	0.0158898	0.0158898	0.0158898
4655	-13.10812	-15.66453	2.556412	0.01492907	0.0149291	0.0149291	0.0149291	0.0149291	0.0149291	0.0149291
4656	-14.19889	-16.50187	2.302975	0.0303015	0.0303015	0.0303015	0.0303015	0.0303015	0.0303015	0.0303015
4657	-13.30201	-15.93327	2.631254	0.01038945	0.0103894	0.0103894	0.0103894	0.0103894	0.0103894	0.0103894
4658	-14.89908	-17.09828	2.199198	0.03659616	0.0365962	0.0365962	0.0365962	0.0365962	0.0365962	0.0365962
4659	-13.54314	-16.20312	2.659985	0.00864672	0.00864672	0.00864672	0.00864672	0.00864672	0.00864672	0.00864672
4660	-13.10982	-15.66172	2.551897	0.01520294	0.0152029	0.0152029	0.0152029	0.0152029	0.0152029	0.0152029
4661	-14.54376	-16.79458	2.25082	0.03346499	0.033465	0.033465	0.033465	0.033465	0.033465	0.033465
4662	-13.30482	-15.93651	2.631698	0.01036252	0.0103625	0.0103625	0.0103625	0.0103625	0.0103625	0.0103625
4663	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4664	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4665	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4666	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4667	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4668	-13.11273	-15.68603	2.573306	0.01390435	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043	0.0139043
4669	-13.13321	-15.66333	2.53012	0.01652383	0.0165238	0.0165238	0.0165238	0.0165238	0.0165238	0.0165238
4670	-13.93156	-16.27735	2.345793	0.02770434	0.0277043	0.0277043	0.0277043	0.0277043	0.0277043	0.0277043
4671	-13.10807	-15.66468	2.556605	0.01491737	0.0149174	0.0149174	0.0149174	0.0149174	0.0149174	0.0149174
4672	-13.29152	-15.92108	2.629556	0.01049243	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924
4673	-13.29152	-15.92108	2.629556	0.01049243	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924
4674	-13.29152	-15.92108	2.629556	0.01049243	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924	0.0104924
4675	-14.18237	-16.48792	2.305547	0.03014551	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455
4676	-14.18237	-16.48792	2.305547	0.03014551	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455
4677	-14.18237	-16.48792	2.305547	0.03014551	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455	0.0301455
4678	-13.12102	-15.70194	2.580926	0.01344216	0.0134422	0.0134422	0.0134422	0.0134422	0.0134422	0.0134422
4679	-13.19184	-15.80097	2.60913	0.01173138	0.0117314	0.0117314	0.0117314	0.0117314	0.0117314	0.0117314
4680	-13.26273	-15.88728	2.624558	0.01079558	0.0107956	0.0107956	0.0107956	0.0107956	0.0107956	0.0107956
4681	-14.66209	-16.89553	2.233447	0.03451879	0.0345188	0.0345188	0.0345188	0.0345188	0.0345188	0.0345188
4682	-13.15015	-15.67095	2.520802	0.01708899	0.017089	0.017089	0.017089	0.017089	0.017089	0.017089
4683	-13.15015	-15.67095	2.520802	0.01708899	0.017089	0.017089	0.017089	0.017089	0.017089	0.017089
4684	-13.10761	-15.6682	2.560592	0.01467552	0.0146755	0.0146755	0.0146755	0.0146755	0.0146755	0.0146755
4685	-14.41644	-16.68622	2.269775	0.03231529	0.0323153	0.0323153	0.0323153	0.0323153	0.0323153	0.0323153
4686	-14.89338	-17.09339	2.200015	0.03654663	0.0365466	0.0365466	0.0365466	0.0365466	0.0365466	0.0365466
4687	-13.24919	-15.73358	2.484392	0.01929749	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975
4688	-13.24919	-15.73358	2.484392	0.01929749	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975
4689	-13.24919	-15.73358	2.484392	0.01929749	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975
4690	-13.24919	-15.73358	2.484392	0.01929749	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975	0.0192975
4691	-13.11537	-15.65951	2.54414	0.01567342	0.0156734	0.0156734	0.0156734	0.0156734	0.0156734	0.0156734
4692	-13.29898	-15.92974	2.630769	0.01041888	0.0104189	0.0104189	0.0104189	0.0104189	0.0104189	0.0104189
4693	-13.67206	-16.3429	2.670844	0.007988116	0.00798812	0.00798812	0.00798812	0.00798812	0.00798812	0.00798812
4694	-13.38029	-16.02266	2.642374	0.009714985	0.00971498	0.00971498	0.00971498	0.00971498	0.00971498	0.00971498
4695	-13.57039	-15.9805	2.410108	0.02380328	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033
4696	-13.57039	-15.9805	2.410108	0.02380328	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033
4697	-13.57039	-15.9805	2.410108	0.02380328	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033	0.0238033
4698	-13.1139	-15.68855	2.574656	0.01382243	0.0138224	0.0138224	0.0138224	0.0138224	0.0138224	0.0138224
4699	-13.4584	-15.8913	2.432906	0.0224204	0.0224204	0.0224204	0.0224204	0.0224204	0.0224204	0.0224204
4700	-13.12121	-15.65986	2.538645	0.01600673	0.0160067	0.0160067	0.0160067	0.0160067	0.0160067	0.0160067
4701	-13.34453	-15.98212	2.637593	0.01000497	0.010005	0.010005	0.010005	0.010005	0.010005	0.010005
4702	-13.15837	-15.75734	2.598968	0.01234781	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478
4703	-13.15837	-15.75734	2.598968	0.01234781	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478
4704	-13.15837	-15.75734	2.598968	0.01234781	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478	0.0123478
4705	-14.03567	-16.36445	2.328786	0.02873588	0.0287359	0.0287359	0.0287359	0.0287359	0.0287359	0.0287359
4706	-16.71253	-18.65787	1.945346	0.05199381	0.0519938	0.0519938	0.0519938	0.0519938	0.0519938	0.0519938
4707	-13.15025	-15.671	2.520748	0.01709227	0.0170923	0.0170923	0.0170923	0.0170923	0.0170923	0.0170923
4708	-13.11669	-15.65945	2.542762	0.015757	0.015757	0.015757	0.015757	0.015757	0.015757	0.015757
4709	-13.11669	-15.65945	2.542762	0.015757	0.015757	0.015757	0.015757	0.015757	0.015757	0.015757
4710	-13.11946	-15.65961	2.540155	0.01591517	0.0159152	0.0159152	0.0159152	0.0159152	0.0159152	0.0159152
4711	-13.11503	-15.65954	2.544512	0.01565083	0.0156508	0.0156508	0.0156508	0.0156508	0.0156508	0.0156508
4712	-13.50196	-15.92575	2.423791	0.02297331	0.0229733	0.0229733	0.0229733	0.0229733	0.0229733	0.0229733
4713	-13.50196	-15.92575	2.423791	0.02297331	0.0229733	0.0229733	0.0229733	0.0229733	0.0229733	0.0229733
4714	-13.5881	-15.99477	2.406672	0.02401164	0.0240116	0.0240116	0.0240116	0.0240116	0.0240116	0.0240116
4715	-13.5881	-15.99477	2.406672	0.02401164	0.0240116	0.0240116	0.0240116	0.0240116	0.0240116	0.0240116
4716	-13.90018	-16.2512	2.351021	0.02738723	0.0273872	0.0273872	0.0273872	0.0273872	0.0273872	0.0273872
4717	-15.05844	-17.23492	2.176481	0.03797409	0.0379741	0.0379741	0.0379741	0.0379741	0.0379741	0.0379741
4718	-13.99401	-16.32954	2.335534	0.02832659	0.0283266	0.0283266	0.0283266	0.0283266	0.0283266	0.0283266
4719	-13.17608	-15.78079	2.604709	0.01199953	0.0119995	0.0119995	0.0119995	0.0119995	0.0119995	0.0119995
4720	-13.13382	-15.66357	2.529744	0.01654665	0.0165466	0.0165466	0.0165466	0.0165466	0.0165466	0.0165466
4721	-13.13382	-15.66357	2.529744	0.01654665	0.0165466	0.0165466	0.0165466	0.0165466	0.0165466	0.0165466
4722	-14.14731	-16.45834	2.311035	0.02981262	0.0298126	0.0298126	0.0298126	0.0298126	0.0298126	0.0298126
4723	-13.9496	-16.63862	2.68902	0.006885616	0.00688562	0.00688562	0.00688562	0.00688562	0.00688562	0.00688562
4724	-14.43898	-17.15053	2.71155	0.005519056	0.00551906	0.00551906	0.00551906	0.00551906	0.00551906	0.00551906
4725	-13.11352	-15.6598	2.546278	0.01554375	0.0155438	0.0155438	0.0155438	0.0155438	0.0155438	0.0155438
4726	-13.17691	-15.68588	2.508978	0.01780622	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062
4727	-13.17691	-15.68588	2.508978	0.01780622	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062
4728	-13.17691	-15.68588	2.508978	0.01780622	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062
4729	-13.17691	-15.68588	2.508978	0.01780622	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062
4730	-13.17691	-15.68588	2.508978	0.01780622	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062	0.0178062
4731	-13.10777	-15.67065	2.56288	0.01453672	0.0145367	0.0145367	0.0145367	0.0145367	0.0145367	0.0145367
4732	-13.10777	-15.67065	2.56288	0.01453672	0.0145367	0.0145367	0.0145367	0.0145367	0.0145367	0.0145367
4733	-13.50796	-16.16459	2.656627	0.008850458	0.00885046	0.00885046	0.00885046	0.00885046	0.00885046	0.00885046
4734	-14.09996	-16.79689	2.696926	0.006406056	0.00640606	0.00640606	0.00640606	0.00640606	0.00640606	0.00640606
4735	-13.11669	-15.65945	2.542758	0.01575722	0.0157572	0.0157572	0.0157572	0.0157572	0.0157572	0.0157572
4736	-13.7445	-16.12231	2.377813	0.02576215	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621
4737	-13.7445	-16.12231	2.377813	0.02576215	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621
4738	-13.7445	-16.12231	2.377813	0.02576215	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621
4739	-13.7445	-16.12231	2.377813	0.02576215	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621
4740	-13.7445	-16.12231	2.377813	0.02576215	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621	0.0257621
4741	-14.27515	-16.56635	2.291202	0.03101561	0.0310156	0.0310156	0.0310156	0.0310156	0.0310156	0.0310156
4742	-13.12724	-15.6613	2.534055	0.01628514	0.0162851	0.0162851	0.0162851	0.0162851	0.0162851	0.0162851
4743	-13.12724	-15.6613	2.534055	0.01628514	0.0162851	0.0162851	0.0162851	0.0162851	0.0162851	0.0162851
4744	-13.45406	-15.8879	2.433833	0.02236419	0.0223642	0.0223642	0.0223642	0.0223642	0.0223642	0.0223642
4745	-13.30897	-15.77677	2.467798	0.02030399	0.020304	0.020304	0.020304	0.020304	0.020304	0.020304
4746	-13.42364	-16.07128	2.647642	0.009395431	0.00939543	0.00939543	0.00939543	0.00939543	0.00939543	0.00939543
4747	-13.42364	-16.07128	2.647642	0.009395431	0.00939543	0.00939543	0.00939543	0.00939543	0.00939543	0.00939543
4748	-13.24046	-15.72749	2.487026	0.01913772	0.0191377	0.0191377	0.0191377	0.0191377	0.0191377	0.0191377
4749	-13.48905	-16.14379	2.654735	0.008965212	0.00896521	0.00896521	0.00896521	0.00896521	0.00896521	0.00896521
4750	-13.22393	-15.71614	2.492218	0.01882278	0.0188228	0.0188228	0.0188228	0.0188228	0.0188228	0.0188228
4751	-14.22898	-16.52729	2.298311	0.03058442	0.0305844	0.0305844	0.0305844	0.0305844	0.0305844	0.0305844
4752	-13.40672	-16.05237	2.645648	0.00951639	0.00951639	0.00951639	0.00951639	0.00951639	0.00951639	0.00951639
4753	-13.25891	-15.88277	2.623855	0.01083825	0.0108383	0.0108383	0.0108383	0.0108383	0.0108383	0.0108383
4754	-13.25708	-15.88059	2.623512	0.01085902	0.010859	0.010859	0.010859	0.010859	0.010859	0.010859
4755	-13.24547	-15.86675	2.621281	0.01099438	0.0109944	0.0109944	0.0109944	0.0109944	0.0109944	0.0109944
4756	-13.24547	-15.86675	2.621281	0.01099438	0.0109944	0.0109944	0.0109944	0.0109944	0.0109944	0.0109944
4757	-13.99617	-16.33135	2.335181	0.02834798	0.028348	0.028348	0.028348	0.028348	0.028348	0.028348
4758	-13.99617	-16.33135	2.335181	0.02834798	0.028348	0.028348	0.028348	0.028348	0.028348	0.028348
4759	-13.99617	-16.33135	2.335181	0.02834798	0.028348	0.028348	0.028348	0.028348	0.028348	0.028348
4760	-13.99617	-16.33135	2.335181	0.02834798	0.028348	0.028348	0.028348	0.028348	0.028348	0.028348
4761	-13.49411	-15.91952	2.425408	0.02287522	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752
4762	-13.49411	-15.91952	2.425408	0.02287522	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752
4763	-13.49411	-15.91952	2.425408	0.02287522	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752	0.0228752
4764	-13.13647	-15.72646	2.589983	0.01289279	0.0128928	0.0128928	0.0128928	0.0128928	0.0128928	0.0128928
4765	-13.13647	-15.72646	2.589983	0.01289279	0.0128928	0.0128928	0.0128928	0.0128928	0.0128928	0.0128928
4766	-14.26461	-16.55743	2.29282	0.03091744	0.0309174	0.0309174	0.0309174	0.0309174	0.0309174	0.0309174
